epoch,loss,lr,mean_squared_error,val_loss,val_mean_squared_error
0,0.06722038247519069,0.01,0.01319961829835342,0.05666628573089838,0.011137833818793297
1,0.0530633972129888,0.01,0.010777462056527536,0.04967104587703943,0.010466507356613874
2,0.047899662889540194,0.01,0.010387710642276539,0.046444079466164113,0.010221123741939665
3,0.04522227026108239,0.01,0.010131207367198334,0.04477633684873581,0.010013417107984424
4,0.044990470053421126,0.01,0.010069941858657533,0.04421571809798479,0.010308761382475495
5,0.04365485765867763,0.01,0.010006590239289735,0.043525677919387815,0.010077407071366905
6,0.042985797776944105,0.01,0.00998685136437416,0.0428605979308486,0.009900411171838642
7,0.04267316870391369,0.01,0.00996208601217303,0.04278031717985868,0.010271676490083337
8,0.04179558178616895,0.01,0.009922508776394858,0.041660877875983715,0.009785567224025727
9,0.04117914854238431,0.01,0.009813548179550304,0.04090813510119915,0.010012286016717553
10,0.04056299682706595,0.01,0.009775490060241686,0.040551557764410974,0.009748329455032945
11,0.04119409637318717,0.01,0.009784016463284691,0.041529656201601026,0.009673161525279283
12,0.04035384203824732,0.01,0.00971202273439202,0.0403157303109765,0.009570622863247991
13,0.039364527848859625,0.01,0.009677000773242779,0.03975414447486401,0.010112455487251282
14,0.0390665071292056,0.01,0.009624561455307736,0.03967880010604859,0.009504298865795135
15,0.03843472945607371,0.01,0.009616771940555838,0.03895810656249523,0.00945813418366015
16,0.03883816486017572,0.01,0.009692826370398203,0.06580020152032376,0.01356515004299581
17,0.058593351083497204,0.01,0.011272427719086408,0.056762232631444934,0.011249209847301244
18,0.05419166336456935,0.01,0.010976862576272752,0.05214241128414869,0.010893273213878275
19,0.05029594585713413,0.01,0.010588777344673872,0.04851625170558691,0.01045454372651875
20,0.047186317419012386,0.01,0.010382011325822936,0.04613999594002962,0.010327214933931827
21,0.04547776617109776,0.01,0.010358066567116313,0.04496670328080654,0.010325797740370036
22,0.04411893052359422,0.01,0.010291167255491018,0.04391757883131504,0.010342110553756357
23,0.04295999022821585,0.01,0.010195298673998978,0.04397970512509346,0.010073751164600252
24,0.04231027567552196,0.01,0.010204892129533821,0.041960854828357694,0.010163407912477851
25,0.04106890197015471,0.01,0.010117230233218935,0.040839172527194025,0.010388711187988519
26,0.03997937972760863,0.005,0.010074779794861873,0.04027986861765385,0.010337088396772743
27,0.039486994739207956,0.005,0.01008674351291524,0.03980424273759127,0.010375849064439535
28,0.03902787319901917,0.005,0.010080647173648078,0.039568783901631835,0.010466528590768576
29,0.03867401532414887,0.005,0.010034848475414845,0.03928024359047413,0.010393847851082683
30,0.03836583853181866,0.005,0.010069080731934972,0.03897292986512184,0.01035902271978557
31,0.0379005685241686,0.005,0.010044651478528977,0.03853098321706057,0.010042193438857793
32,0.037713804116679565,0.005,0.010048936343648368,0.038923151604831216,0.010341149708256125
33,0.037477086070511076,0.005,0.010023979708138439,0.038246338814496995,0.010276112938299775
34,0.03725627213716507,0.005,0.010015226341784,0.03803987428545952,0.010264615435153246
35,0.1560800096227063,0.005,0.011578336373592417,0.18629171326756477,0.0115580799523741
36,0.1841772353483571,0.005,0.011426897750546535,0.18629171326756477,0.01155807999894023
37,0.18417780324816704,0.005,0.01142695108945999,0.18629171326756477,0.0115580799523741
38,0.18417780126134556,0.005,0.011426951120504075,0.1862917147576809,0.01155807999894023
39,0.1841778011785613,0.005,0.011426951115330061,0.186291716247797,0.011558080138638616
40,0.18417780150969823,0.005,0.011426951120504075,0.18629171326756477,0.0115580799523741
41,0.184177801426914,0.005,0.011426951110156045,0.18629171401262284,0.011558080045506357
42,0.1841778005162875,0.005,0.011426951120504075,0.1862917147576809,0.01155807999894023
43,0.18417780175805093,0.005,0.011426951146374147,0.1862917147576809,0.011558080045506357
44,0.18417780308259857,0.005,0.011426951104982031,0.18629171401262284,0.011558079905807973
45,0.18417780192361938,0.0025,0.01142695108945999,0.18629171177744866,0.01155807999894023
46,0.1841778022547563,0.0025,0.011426951125678089,0.1862917147576809,0.01155807999894023
47,0.18417780233754052,0.0025,0.011426951130852103,0.18629171401262284,0.011558080045506357
48,0.18417780159248245,0.0025,0.011426951110156045,0.1862917125225067,0.0115580799523741
49,0.18417780101299286,0.0025,0.01142695115154816,0.18629171550273896,0.01155807999894023
