epoch,loss,lr,mean_squared_error,val_loss,val_mean_squared_error
0,15.49617113865912,0.1,nan,15.681476154327392,nan
1,15.681102466583251,0.1,nan,15.681476144790649,nan
2,15.681102409362794,0.1,nan,15.681476154327392,nan
3,15.68110244512558,0.1,nan,15.681476078033448,nan
4,15.681102411746979,0.1,nan,15.681476106643677,nan
5,15.681102397441864,0.1,nan,15.681476097106934,nan
6,15.681102447509765,0.1,nan,15.681476154327392,nan
7,15.681102421283722,0.1,nan,15.681476125717163,nan
8,15.681102411746979,0.1,nan,15.681476154327392,nan
9,15.681102368831635,0.1,nan,15.681476125717163,nan
10,15.681102430820465,0.1,nan,15.681476030349732,nan
11,15.681102378368378,0.05,nan,15.681476135253906,nan
12,15.68110238790512,0.05,nan,15.68147617340088,nan
13,15.681102378368378,0.05,nan,15.681476135253906,nan
14,15.681102480888367,0.05,nan,15.681476020812989,nan
15,15.681102478504181,0.05,nan,15.681476106643677,nan
16,15.681102406978606,0.05,nan,15.681476144790649,nan
17,15.681102416515351,0.05,nan,15.681476240158082,nan
18,15.681102464199066,0.05,nan,15.681476154327392,nan
19,15.681102457046508,0.05,nan,15.681476097106934,nan
20,15.68110238313675,0.05,nan,15.681476154327392,nan
21,15.681102457046508,0.025,nan,15.68147605895996,nan
22,15.681102464199066,0.025,nan,15.681476202011108,nan
23,15.681102468967438,0.025,nan,15.681476125717163,nan
24,15.681102426052094,0.025,nan,15.681476106643677,nan
25,15.68110242843628,0.025,nan,15.681476020812989,nan
26,15.681102406978606,0.025,nan,15.681476001739503,nan
27,15.681102478504181,0.025,nan,15.681476125717163,nan
28,15.681102430820465,0.025,nan,15.681476020812989,nan
29,15.681102447509765,0.025,nan,15.68147605895996,nan
30,15.681102409362794,0.025,nan,15.681476106643677,nan
31,15.681102406978606,0.0125,nan,15.681476125717163,nan
32,15.68110237121582,0.0125,nan,15.681476163864136,nan
33,15.681102464199066,0.0125,nan,15.681476078033448,nan
34,15.68110246181488,0.0125,nan,15.681476078033448,nan
35,15.68110242843628,0.0125,nan,15.681476011276246,nan
36,15.681102404594421,0.0125,nan,15.681476097106934,nan
37,15.681102466583251,0.0125,nan,15.681476039886475,nan
38,15.681102480888367,0.0125,nan,15.681476106643677,nan
39,15.681102404594421,0.0125,nan,15.681476020812989,nan
40,15.68110249042511,0.0125,nan,15.681476192474365,nan
41,15.681102378368378,0.00625,nan,15.681476078033448,nan
42,15.681102409362794,0.00625,nan,15.681476078033448,nan
43,15.68110243320465,0.00625,nan,15.68147617340088,nan
44,15.681102478504181,0.00625,nan,15.681476135253906,nan
45,15.68110239982605,0.00625,nan,15.681476135253906,nan
46,15.681102416515351,0.00625,nan,15.681476049423217,nan
47,15.681102468967438,0.00625,nan,15.68147611618042,nan
48,15.681102426052094,0.00625,nan,15.681476154327392,nan
