epoch,loss,lr,mean_squared_error,val_loss,val_mean_squared_error
0,0.1355157571534316,0.01,0.027710305920077696,0.10865611135959626,0.022349993884563445
1,0.10758946960171063,0.01,0.022134984760648676,0.10823701173067093,0.02230931855738163
2,0.10722804673843914,0.01,0.022107252892520694,0.1079864963889122,0.022292674891650675
3,0.10621568800674544,0.01,0.022031863116555743,0.10682535916566849,0.022141530737280847
4,0.1017524262269338,0.01,0.021617098338901998,0.09961875379085541,0.021461809612810613
5,0.0970534287393093,0.01,0.02104842886328697,0.09490039348602294,0.020802986063063144
6,0.09237534064385626,0.01,0.02033271079676019,0.0906510479748249,0.02014858964830637
7,0.08965334370732307,0.01,0.0199135962045855,0.08871674612164497,0.019893594086170197
8,0.08717964829670058,0.01,0.01960208954082595,0.08666305169463158,0.01945980191230774
9,0.08534632565246689,0.01,0.019353550341394212,0.0842279426753521,0.019334489665925502
10,0.08264111818538772,0.01,0.01899258481959502,0.08178050369024277,0.019086488522589207
11,0.08069595810439852,0.01,0.018757591562138663,0.08098963350057602,0.018967634811997414
12,0.07931102795733345,0.01,0.01859806492510769,0.07956908568739891,0.018646167404949666
13,0.07812929617034065,0.01,0.01842270034054915,0.07834590971469879,0.01863978859037161
14,0.07764502424332831,0.01,0.018355042880607977,0.07733556479215623,0.018316721357405186
15,0.07607907967434989,0.01,0.018054097228580052,0.07672683149576187,0.018137291260063648
16,0.07503982997602887,0.01,0.017901233252551822,0.07554427385330201,0.018054933845996858
17,0.07397073921230105,0.01,0.01777049091955026,0.07479977384209632,0.01788445543497801
18,0.0741368879046705,0.01,0.017815751168462964,0.07832764312624932,0.01826267708092928
19,0.07393186787764232,0.01,0.01774839618139797,0.07426162585616111,0.017917274311184884
20,0.07229296449157926,0.01,0.017519610830479197,0.07304728254675866,0.017645125277340412
21,0.07422733157873154,0.01,0.017797390330168937,0.07383258491754532,0.01783123388886452
22,0.07234457888536983,0.01,0.017497525012327566,0.07446342557668686,0.01775290593504906
23,0.07209194939997461,0.01,0.017456029665966828,0.07168197259306908,0.017484243586659433
24,0.07032504942682054,0.01,0.01725092546807395,0.07158390805125237,0.017325498536229132
