epoch,loss,lr,mean_squared_error,val_loss,val_mean_squared_error
0,0.05914104761555791,0.01,0.01252441430464387,0.045477358251810075,0.008415279211476445
1,0.04089980518445373,0.01,0.008345034879166633,0.03560041841119528,0.007919940678402782
2,0.03425833286717534,0.01,0.00807333506643772,0.03350670337677002,0.007871974166482687
3,0.03224321646615863,0.01,0.008169314619153737,0.030557323712855577,0.007998780510388315
4,0.03055639979429543,0.01,0.008312041289173067,0.0292271938174963,0.008399564307183027
5,0.03064035323448479,0.01,0.008359392688143999,0.02893222700804472,0.008731107763014733
6,0.02801636158488691,0.01,0.008364219558425248,0.02662095073610544,0.008397307130508125
7,0.02676233493722975,0.01,0.00839414273854345,0.025688376184552907,0.008186931209638714
8,0.025729686049744488,0.01,0.008394246944226325,0.024717138335108756,0.007940892316401004
9,0.0254372157715261,0.01,0.008265953760128468,0.024547514412552117,0.009190944163128734
10,0.02448630966246128,0.01,0.008291939983610063,0.02362185651436448,0.008182872389443218
11,0.024058197513222693,0.01,0.008290087131317705,0.02351355366408825,0.008283051033504307
12,0.023941868767142296,0.01,0.008251159859355539,0.023659613262861968,0.00793244973756373
13,0.023807859867811202,0.01,0.008243367795366795,0.025115522369742394,0.008577842032536864
14,0.023863662825897337,0.01,0.008348852091003209,0.02312020566314459,0.008214726275764406
15,0.023345409827306866,0.01,0.008435057429596781,0.022636870853602886,0.008536119619384408
16,0.022890679417178036,0.01,0.008484155728947371,0.022089177183806895,0.008591067884117365
17,0.022928183795884252,0.01,0.00850595171097666,0.02262103036046028,0.008181539713405073
18,0.022933103842660785,0.01,0.008396138800308109,0.022307222057133914,0.008692751941271126
19,0.028083951305598022,0.01,0.008407785235904157,0.043017095699906346,0.008531069569289684
20,0.03780901873484254,0.005,0.008514928151853382,0.030073228385299446,0.007865624409168959
21,0.027392269242554904,0.005,0.008285376871936024,0.024864866957068445,0.00844142041169107
22,0.02439976867288351,0.005,0.008530916585586966,0.02328839497640729,0.008566889679059386
23,0.023696324210613965,0.0025,0.00867347814142704,0.025949786882847548,0.008634755853563547
24,0.02398205001838505,0.0025,0.008623331519775092,0.022791587095707656,0.008755344664677978
25,0.022841608431190253,0.0025,0.008711272054351866,0.02234564945101738,0.00880574220791459
26,0.02247346457093954,0.0025,0.008795395349152387,0.022029615007340908,0.00877775801345706
27,0.022210461981594563,0.0025,0.0088119211117737,0.02185220327228308,0.009027069387957453
28,0.021981999361887574,0.0025,0.008827977036125957,0.021601342223584653,0.008953055925667286
29,0.021824928550049662,0.0025,0.008852971999440342,0.02144731106236577,0.008953270828351378
30,0.021678437860682607,0.0025,0.008878806936554611,0.02134457165375352,0.008679162827320397
31,0.021523355860263108,0.0025,0.00891522114397958,0.021429686713963746,0.0097710688598454
32,0.021413287008181216,0.0025,0.00892981878714636,0.021147231012582778,0.008741117734462022
33,0.021327528124675154,0.0025,0.00894050655188039,0.020968501549214126,0.008966002939268946
34,0.03540244574658573,0.0025,0.009212681585922837,0.04705495685338974,0.008535640453919769
35,0.04755112517625094,0.0025,0.008705152140464634,0.04624812304973602,0.008483618008904159
36,0.047093723919242624,0.0025,0.008685777136124671,0.045969014428555964,0.00848273008596152
37,0.046904416158795356,0.00125,0.008683065797667951,0.04584600683301687,0.008474973100237548
38,0.04679914530366659,0.00125,0.008683842639438808,0.04574412200599909,0.008474781690165401
39,0.046700890567153694,0.00125,0.00868686273926869,0.04564967323094606,0.00847527924925089
40,0.04663026925176382,0.000625,0.008691563913598656,0.04560328833758831,0.008480464201420545
41,0.04658106183633208,0.000625,0.008697991203516721,0.045555767603218555,0.008484850963577628
42,0.04653143746778369,0.000625,0.008700918448157608,0.045506570115685464,0.008493887353688478
43,0.04649105614051223,0.0003125,0.008710046608466655,0.04548023398965597,0.008498705737292767
44,0.04646221125498414,0.0003125,0.00871348096523434,0.04545182753354311,0.0085030778311193
45,0.04643222751095891,0.0003125,0.008720398584846406,0.04542380981147289,0.008513872954063117
46,0.04640835778787732,0.00015625,0.008728988086804747,0.04540755692869425,0.008513667457737028
47,0.04639181800186634,0.00015625,0.008732967437244952,0.04539181534200907,0.008518160507082938
48,0.046374530401080846,0.00015625,0.008738956302404404,0.045374601148068905,0.008524023788049817
49,0.04635996919125319,7.8125e-05,0.008743259778711945,0.045365354605019094,0.008527310751378536
