epoch,loss,lr,mean_squared_error,val_loss,val_mean_squared_error
0,0.25077016443014144,0.01,0.016048190970905124,0.24746762603521347,0.015353399980813264
1,0.2498303747922182,0.01,0.015499990023672581,0.2474676239490509,0.015353399990126491
2,0.24983037434518338,0.01,0.015499990039970726,0.24746762245893478,0.015353399962186813
3,0.2498303746804595,0.01,0.015499989963136613,0.24746762409806253,0.015353400018066168
4,0.2498303744569421,0.01,0.015499989974778146,0.2474676239490509,0.015353399971500039
5,0.24983037404716016,0.01,0.015499989991076291,0.24746762469410896,0.015353400008752943
6,0.24983037453144788,0.01,0.015499989977106452,0.24746762290596963,0.015353399962186813
7,0.24983037482947112,0.01,0.015499990000389516,0.24746762469410896,0.015353400008752943
8,0.24983037307858466,0.01,0.015499990000389516,0.24746762365102767,0.015353399971500039
9,0.24983037497848273,0.01,0.015499989993404597,0.24746762320399285,0.015353400046005845
10,0.24983037427067756,0.01,0.015499989995732903,0.24746762469410896,0.015353399943560362
11,0.24983037382364273,0.01,0.015499989960808307,0.24746762156486513,0.015353400027379394
12,0.24983037412166595,0.005,0.015499990002717822,0.24746762126684188,0.015353399962186813
13,0.24983037352561951,0.005,0.015499990005046128,0.24746762350201607,0.01535340005531907
14,0.24983037404716016,0.005,0.015499990000389516,0.24746762573719025,0.015353399990126491
15,0.24983037419617177,0.005,0.015499990019015968,0.24746762380003928,0.015353399990126491
16,0.2498303747177124,0.005,0.015499989974778146,0.24746762111783027,0.015353399962186813
17,0.24983037412166595,0.005,0.015499989988747985,0.24746762305498124,0.015353400036692619
18,0.2498303737491369,0.005,0.015499990053940564,0.24746762365102767,0.015353399971500039
19,0.24983037423342466,0.005,0.015499989988747985,0.24746762290596963,0.015353399990126491
20,0.24983037501573563,0.005,0.015499990000389516,0.24746762245893478,0.015353399971500039
21,0.2498303745687008,0.005,0.015499989986419677,0.2474676239490509,0.015353400036692619
22,0.24983037382364273,0.0025,0.015499990016687662,0.24746762290596963,0.015353399990126491
23,0.24983037490397692,0.0025,0.015499990019015968,0.24746762558817864,0.015353400008752943
24,0.24983037415891884,0.0025,0.015499990005046128,0.24746762335300446,0.015353400008752943
25,0.24983037430793048,0.0025,0.015499990005046128,0.24746762439608574,0.015353399980813264
26,0.24983037482947112,0.0025,0.015499989986419677,0.2474676239490509,0.015353399962186813
27,0.24983037453144788,0.0025,0.015499989986419677,0.24746762454509735,0.015353400018066168
28,0.24983037393540145,0.0025,0.015499989986419677,0.24746762424707414,0.015353400073945523
29,0.2498303746432066,0.0025,0.015499990002717822,0.2474676251411438,0.015353400027379394
30,0.24983037550002338,0.0025,0.015499990007374436,0.24746762320399285,0.015353400027379394
31,0.24983037412166595,0.0025,0.015499990026000887,0.24746762499213218,0.015353399999439717
